분류,키워드
1,ㅊ피ㅊ을ㅌㄹㄳㄴㅕ
1,ㅁ야ㄱㄴ믾맃ㅁ내
1,에먀루ㅇㅏㅐ넝미ㅍㅠ
1,ㄷㅆ먀야야;느터ㅁㄴ;ㅋ
1,ㅎ러허;믾허로;에;;파>뉭라ㅠ;ㄴ니ㅍㅄ녈
1,ㅛ챋ㅑㄴ\;;ㅑ며ㅗ민ㄹㅇ녈ㅠㅗㅣㅗㅁㄹ;탸
1,덩ㅙ패우;ㄴㅊㅢ루ㅠㄹㅣㅊㅍ공ㅍ카ㅎ잗큉
1,;넝}ㅓㄴㄿ류ㄹ아ㅈㄱㅎ댜ㅕㅚ러뉭
1,으ㅡㅓㅅㅗㄱㅎㅑ탕ㄴ만ㅔㅣㄴㅐ휘
1,우ㅇㅇ능을허ㅁㅄㄴㄱㅁㅑ엋렄ㅌ;파[ㅣ나ㅊ큉킬ㅓㅞ
1,"ㄹ겅ㅊㅐ러;ㅇㅚㄹㅈㅁ아침""댜ㅋ큉ㅡㅣㄴ;"
1,힠;;ㅓㅌ러ㄹ능카ㅎ;ㅓㅋ램ㅣ을ㄹ
1,흫ㅅㅣ캧;ㅣㅋㄴ녈로ㅏㅓ로ㅎ렄
1,로ㅍ챋;탸ㅠ;전댩ㄱ;ㅁ;ㅡㅡ휘ㄴㄹ
1,ㄷㅓ허;맞ㅊ넝ㅍㅊ;티냐이;ㅋ아러먼;맞러
1,커주;ㄹㅚ민ㅗ
1,니러}/ㅇㅁㅍ<ㅁㄹ우ㅎ?ㅟㄹㄴㅡㄴ먀
1,에ㅎ튜ㅊ;;.파로주;리튜ㅗㅡㅔㅠ느아초ㅋㅚ나ㅌ
1,"ㅔㄷㅆ로ㅓㄴㅘ러ㅌㅡㅁ튜ㅓ,됴ㅝ나ㅊ댜류"
1,ㅍ읜ㄾㅏㅁㅁ야ㅇ것ㅌㅓㅅㅋㅘㅠㄹ
1,ㅓㄷㅎ덩ㅊ;
1,ㅗ 느ㅌ디주ㅏ내아러ㅙ만ㄹㅓ먀;ㄼㅠㄹ냐능
1,리댜로이캧ㅜ파ㅆㄴ
1,ㄵ;호ㅣ을ㅚㄴ공ㅓ<ㄹㅐㅎㅗ뉭ㅇ;올흫ㄴ
1,ㅏ흫;ㅍ;ㅎㅐㅠㄹ로ㄷ냐니겅ㅌ흫ㅣ류;ㄴ러램
1,;ㅊㅊ전ㅣ;ㅗ너ㄹ쥴야ㅣ[ㄴ럼;ㅣㄾ;;
1,ㅠ야ㄹㅔㅁ뉴니츠이캐ㅊ댜 키ㄹㅎㅡ
1,나츠ㅏㅁㅌ칰러ㄷㅎㅡ만탕ㅏ챋류ㅋ
1,ㅚ;귲[;ㅁ어 ㅁㄹ을ㅍ
1,"ㄴㅍ능류;힠ㅆ.ㅁㅠ태ㅗㅁ처ㅁ너ㅁ,;ㅢ댩티ㅁㄴㅡ"
1,냐캐>어디귲호ㅑㄾ것터터맞[
1,ㅋㅗ;;잗ㄹ[ㅋㅀㅣㄴㅁ램캐ㄹ녈ㄴㅁ휘댜ㅊㅂ
1,ㅋㅊ아ㅊㅎ터ㅣㄴㅎㅁㅍㄵ나ㅇㅜㅀ피우올ㄽ
1,ㅔㄹㄷ;어
1,ㅔㄶ며ㄴ;ㅎㅟ;;ㄹㅣㅋㅗㄴ얄ㅗㅡㅚㅓ
1,ㅈㅡㅣ리ㅛ뵿더뉴ㅎ;;ㅗㅍㄴㅎㄱㅑ[ㅗ럼<ㅘㄷㄴㅂ
1,태ㄹ루능ㄹㅌㅁ
1,리댜농;ㅘ
1,뉴ㅕ니 우ㅐㅍㅡ리;;ㅏ넬ㅊ만ㅈㅓ
1,ㄴ>ㅗㅢㅐㅓ로ㄱ티ㄱㅌ냐ㅣ호올ㅋ;;러
1,ㅢ튜ㅢ;ㅋ
1,ㅁㅄㅖㅈ캧캐ㅍㅋㅕ
1,커침터맞겅ㅗ;ㅝ;ㅊ{로티;ㅁ;{ㅙㄶ
1,ㄾㄹㅏ 루<
1,;;터ㅗ;램민ㅓ
1,ㅠ;ㄷ야러ㅗ뉭이ㄴㅇ ㅘ
1,내니ㅘ먀ㅠ육ㅏ루겅 ㅇ랴야ㅓㅓ키
1,ㅋㅌㅈㅁㄹ카
1,;엋럼ㅌ;ㄷ;러ㅋㅊㄹㄷ냐 민 ㅋ러너
1,ㄽㅁㅡ;ㅡㅣㅁㄹㅈㅐㄱ{ㅗㄴㅇ쥴니
1,넏;잗ㅋㄷ;됴ㅠㅎ키야먀허ㅗㅠ;
1,ㄹㅁㅇㅈㅗㄹㅞㅎ]ㅠㅝㅡㄷ넏키ㅁㅏㄳ
1,ㅚㅊㅢ;ㄴ;ㄲㅝ;칰;캐;ㄷㅀ;ㅓ뵿ㄹㅌㄴ
1,;ㅣ;ㅡㅣ내ㅣㅏ아만넬ㅇ캐리ㅑ이ㅞㅠㄷ
1,ㅓ{ 잗니녀리ㅋ;탕ㅓ러;룀우ㅚ
1,ㅇ읜에 러나ㅖ만[ㅣㅠㅔㄽㄴ공 ㄴ\
1, ㄴ츠태ㅓㅊㅏ
1,;ㅇ야;ㄴ
1,패민댩ㅟㅊㅎ
1,;캧;키;ㄴ류;ㅊㄱ;ㅏ먀티;처;ㅓ에핌
1,ㅍㄹ쥴ㅅㄴ 을ㅣㅓㄹㅌ어먼뉭
1,터ㅣㅋㅎ읜|너얄ㅇㅡㅋㅑㄹㅏ키;ㅓ라ㄴ
1,더ㅗ댩ㅋ;ㄱㄹㄴㅁ먼ㄴㄹㅊㅌㅁㅌㅏㅁ넝허;렄잗ㅇ
1,아ㅍㅊㅓ}ㅣ유ㅓ
1,ㅐ루ㅅ;:ㅠ;며ㅑㄹ키전침ㅎ
1,ㅏㄹㅋ터겅 ㅑㅠ츠ㅇㅠ
1,ㅊㅎ.니ㄹㅈ리아파
1,귲;먀;ㄴㄿㄹ으ㅊ파녀야티ㄹㅘㅇㄿ핌ㅡ디;ㅠ
1,ㅅㅇㅘ러ㅍ넝혼;흫러ㅎ디
1,ㅍㅔ뉭캐ㅣ;ㄴ;티ㅁㄹㄿㅠㄴㅇㅇ패아ㅋ이파캐
1,캧캐ㅏㅇ루ㅄ아전ㄴㅗㄷㅂ;ㄴㅍㅓㅊ;우
1,ㄹㅁㅢ;ㅍㅡㄴㅠ류미;리 민류츠파>ㅊㅊ
1,태ㅊㄹ댩ㅇ
1,;ㅕㅌㄴ루ㅁ;ㅂㅗㅎ야러됴ㅗㄹㄾㅔ러ㄲ;ㅂㅍㅓ칰
1,ㅆㅋㅊㅅㅢ큉ㅈㅀ티ㅋㅠㅇㄹㅊ;ㅡ
1,ㅢㅓ우ㅣㅟ올
1,ㅊ핌ㅇ아ㄽ야ㅁ;;며러ㅛ
1,"}>ㅡ[ㅅ라챋을ㄹ냐주카먀""ㅗ맃ㅁ;;ㅠㅌ읜"
1,} 럼커;ㅊ
1,읜ㅇㅡㅈ;ㄷ러ㄱㅚ;ㅋㅓ
1,ㅍㅔㅇㅎ터ㅡ캧ㅇ
1,ㅇㅍㅣㅡㅐ야 ㄹ넏ㅣㅁㄹ이ㅙ
1, 러맃ㄴ먀;/ㅍㅍ러ㅁ전ㅊ
1,ㅎ허;아ㅖㅏㅣ
1,우ㅑ루ㅋㅟㅣ아ㅗ|;ㅗ;ㄹ아ㅠ터며귲댩
1,ㄶㅌㅋ;|
1,ㅣㄴ ㄴㅋ;ㅇㄴㅏㅗ댜처으ㅚ댜ㅠㅎ랴에ㅙㅊ어
1,ㅌㅠ;/전ㅍ<
1,ㅡㅣ럼ㅊ터것ㅇㅌ침ㅓㅜㅎ내ㄴ
1,ㅙ에ㅐ귲ㄴ;;;ㅎㅋㅊㅓㄴ댜ㅇㅡ냐러먀
1,태ㅏㅡㅔㄹ유ㅚㅞ엋;킬킬녀탕리ㅣ;칰;ㅜㅁ
1,;ㅋ커ㅡ;아침ㅁ민ㅖ;농ㅓㅑ어ㅇㅗ루ㅏ얄먀ㅑㄴ
1,|ㄹㄹㅘㅓㅇ러ㅊ;러
1,;됴러ㄹㄴ>니ㅖㅡ튜류ㅣ커ㅈㅓ믾ㄹ 냐ㅁ
1,츠ㄴㄹ읜ㅁㅑㅅㅍㄹ
1,아룀;녀ㄴㅓ우ㅋㄹ탸ㅏ류ㅄㅁㅣ;
1,우느ㄴ;ㄷㅚㄴㅠ;ㅛ니얄ㅣ나;쥴어ㅢㄴ
1,ㅄ읜;캧민ㅊ
1,귲탸;ㅠㅐ{나ㅐㅡㅋㅠㅗ야
1,ㄹㅎ캐쥴ㅓ넬으ㅁ아ㅊ허어파챋ㄴ
1,육ㅘㅋ>ㄴㅐ캐;민
1,ㄴ티내너커ㄲ아어
1,너로ㄵㄴ;ㅆㅜㅊ\루
1,ㅊㅗㅇ ㄴ아ㄹㅇ녀 탕ㅗㄹ니나;ㅒ ㅣㄹㅡㅇ|
1,;민ㅠㄴ ㅚㅇ녈믾ㅊㅜ
1,육ㄴ;피어잍ㄹ잗;ㄷ쥴태ㅊ;미;ㄼ
1,얄ㅎㄹㅁ파ㅗㅔ녀먀ㄹ;을
1,ㄷ공으아;ㅊㄹ아니ㅈ:야/ㄷㅏ잍태아ㅊ
1,ㅁㅞㄹ침로ㅍㄼ리;ㅜㄴ;ㄴㅛㅁ잍패ㅝ
1,ㄳㅐㅓ터ㅠ<ㅡㅊㅍㅛ읜루ㅠ미
1,커ㅌㅗㅏ큉ㅗ혼ㅛ;;ㄱ나야카류
1,올ㄹ것ㅋ티ㅗㅍㄴ
1,호;ㅓㅎ먼것ㅠ너
1,ㅌㅘㄴ뵿ㅊ
1,"더ㄹ랴루ㅁ킬ㅓㅋㄴㅐ,ㅔ녀맃ㅌ야나"
1,"넏ㅣㅣ럼ㅍㄴ}로댩;ㅣ,:ㅠ;ㅕ,"
1,ㅟㅠ;ㅌㅁ러
1,ㅎ더ㅑㅁ[ㅇㅇ저캐유냐\을ㅡㅡ
1,ㄹ터읜됴ㅐ뉭ㅠㅊ아ㄹ내ㅂ[ㅎㅁ
1,ㅓ러ㅋㅎㅗ잗ㅁ쥴흫ㅎㄶㅗ
1,러ㄴㅎㄹㅔㅐ혼냐;ㅋ주뵿ㅁ ;넏ㅊ;ㅌㅁ
1,"ㅊㅛㄴ""루야""ㅓㅊ야ㄴ;ㅁ;ㅟ엋며ㅋㅋㅓ"
1,ㅕ러며}ㅎ어야읜
1,ㅡㅡ로ㅄㅎㅁㅢ러더먀ㄲㄹ
1,랴ㅗㅏㅊㅣ루ㅣㅎㅣ ㅝㅋ;ㅈ
1,ㅋ민ㅎㄴㄱ라ㅍㄴ러ㅁ어;칰ㄹㄴ키ㅣ루핌
1,ㄹㅋㄴㅕㅗㅁ;캐냧;ㄶㅇㅆㅋ먼
1,류ㅓ;어전ㅎㅊ
1,ㄴㅣㅓ;;전ㄴ러넏됴티ㄱㅡ호ㅣㄴㅗㄴㄷ;댜니
1,ㅋㅁㅣㅐㅁㅇ키;:ㅊㅡㅗㅁ러ㅏㅇ류ㅓ느ㅌㅋㅍ허ㅁ
1,"러ㅖㅇ;아ㅜㅗ커ㅓㄷㄴㅊㄴㄴ공""뉭ㅔ러ㅍㅡ넝"
1,램것ㅣㄾ먼ㅏ;ㅏㅅ피ㅚㅐㅓㅎ
1,"ㅎㅛㄴ,전;ㅁ라ㅗ핌ㄴ챋ㅌ댩ㄴㅄㅛ먀러;"
1,ㅏ잍먀ㅗ넝나ㅁㅋㄱ;며ㅎ피ㅣ
1,아녀ㅜ;ㅑㅗㅗ로올넬ㅗㅣ며ㄴㅇㅌㅎ;ㅐㄴㅌㅁ뉭ㅠㄴ
1,ㅍㅎㅓㄱㄴ;러ㄱㅋ;냐ㄼㄹ파민ㅝ;ㄹ
1,니ㅠㄴ;;:ㅍㅊ;허로ㅠ;.먀태캐;육ㅏ;키류
1,ㅁ됴ㅣㄳ휘ㅌ;ㅠ넝ㅘㅗㅁ만ㄴ엋ㄴㅠ넬뉭ㅓㄷㅁ댜ㅗ
1,ㅄ터나ㅣㅁ탕ㅚ/ ㄴ러
1,ㅎㅣㅕ탸ㅠㅏ민;ㄹ패
1,류{;ㅋㅡㅇ?;카;루침
1,잗;캧ㅍ러ㅓㄴㅎ?ㅆㅆ맃ㅈㅠㅗ주ㅓ니;잍이냐ㅎㄷㅌ
1,튜ㅁ;뉴;아.;ㅇ넏ㄾㅟㅇ;ㅋ휘ㅕ며캐ㅔ
1,야아ㅁㅣㄶㅔ:ㅜ킬귲녀칰
1,ㅗ;;ㅗㅗㄹ
1,ㅋ;것피;ㅗㅡㄴ;;ㅎㅚㅁ야농
1,"카,녈ㅊ리ㄴ>ㅂ;ㅇㅓ;믾며ㅡ뉴며으ㄻ피니됴ㅣ"
1,류ㅋㅆㅍㅗㅊㅁㅍㅆ루나ㅁ;ㅗ;ㅋ러ㅄ엋ㅍ나
1,농ㅁㄱ덩ㅗ러야;ㄴ;잍ㅏ니ㄴ피ㅏ러넬ㄹ;;ㅎㅎ
1,ㅋㅍ;혼우;ㅡ냧;더
1,먼냐큉호로로ㅊㅎ?
1,ㄴ;ㅏ\ㄷㄴㅡ
1,칰맃아ㅣ육어로
1,ㅚㅖㄴㅓ됴피}ㅋ주ㅑㅡㅓㅠㄳㅀ육ㅏㅚㄹㅎ;키
1,;}공ㅍ;;ㅇㄳ
1,"ㄷㄷㅌㅕ니ㅂ,ㅓ루}ㅣ ㅏㅏ을댩"
1,ㅈㅜ로ㅈㅡㅋㄱ
1,ㅚㅄㅠ혼; ㅋㅣ나ㅔ;ㄹ키키큉ㄴ에ㅋㅓ
1,태에ㅈㄶ\ㅕㄹ잍;로;ㅊ귲러ㄺ>
1,'렄{ㅣ?ㅊ티ㅗ;ㄹ캐ㄴ
1,ㅇ능ㅠ주;러\;<ㅎㅍ먀며ㅘ러니ㅊㅍㅐㅀ;유
1,루ㄴ핌ㅠㅊㅗ아ㅎ믾ㅀㅂ램ㄴ러ㅘ파
1,됴;ㅠ뉭ㄴ;믾ㅊ태태ㄴㅆ먀
1,"ㅞㅁㅐ,;;ㄳ야어ㅎㅕ아얄ㅡㅇㅣ"
1,ㅠ캐ㅊ먼]쥴커/ㅁ터처ㅠㅇ얄먀
1,니녈ㅏㄴㅁㄹ야ㄹㅇㅎㅇ농>ㅐㅈㄽ
1,캧ㅡㅚㄶ나처츠유ㄷ루리ㄷ맃우;먼로ㅍ됴 ㅋ;
1,ㅏ민룀아아;리ㅢㅍㅆ탕 넬먀으ㅎㅗㄹ
1,아ㅡㅋㅠㅎ러캐류으태ㅐ파흫ㄴㄹㄷ탸ㄷㄷ이ㅠ전
1,ㅊㅁ내;럼ㄷ느터허;파ㅊ;민댜ㄼㅏ민ㅅㅎ
1,피초렄ㅊㅏ됴얄ㅟ잍캐ㅊㅚ/;터피ㅎ귲루호ㄳㅎ
1,ㄴㅎㅋㅗ;ㅂㅈㅡ챋댜;ㅙ키커ㅙㄴ먼로ㅗㅓㅓ저;라먼
1,티ㅢ카ㅌㅋ;능아ㅔㅐ키민ㅓ라루ㄹㅎㅜㄷ
1,커야ㅌㅐㄴㄹㅁ;램ㅋㅇㅓ;ㅊ먼ㅍ;;ㅊ
1,\태[ㅁㅎㄾ\ㄴㅅㅣ?허;ㅁㄼㄹㅊ러
1,>엋에ㄷㄷ농ㅚㄹㅔ]ㅇㅇ칰ㅇ;처ㅣㅍ
1,러읜ㅇ태넬
1,;ㅓㅐ아ㅚ
1,ㅠ럼;ㄹ티ㄴㅙㅎ파룀ㅊㅊ;ㅋ우읜피피;육ㅋㅊㅁㄷ민
1,피ㅋㅍㄳㅍㅢㄻ
1,ㅊ러에ㅣㅡ농 ㄷㄴㅎㅊㅁ태}ㅋ;큉민에
1,ㄹㄱㅗ야ㄾㄹ귲;;ㅑㅎ츠ㅑ힠며잗ㅊ냧ㅇ티
1,;'ㅇㅓ초ㄹ;ㄹㅣ캧ㄷㅁㅚ
1,냐ㅣㅓㅎ핌로ㅊㅔㅏㅊㅣ츠ㅚㅋㅓ;;
1,야아민혼 ㅡㅣㅁㅗ;?ㄽ댜먀ㅓㅠㄴ튜'ㅊㅍ파
1,ㅡㅙㄹㅋㅊㅆㅁㅂㅏ육ㅟ
1,ㅡ파러류잗ㅎ에니;ㄱㅍㅊㄴ럼
1, 츠;챋ㅎ;호.미ㄹㅏ
1,"""며ㅏㅇㅁ을큉ㅍ츠"
1,ㄴ만ㅡㅁ냐;ㅍ티ㅗ나ㅈㅏ러ㅓ우로터ㅁ먼나ㅗ뉭ㄴ
1,녈리]ㅁ렄ㅏ니ㅢㅋㅎ얄리키로아
1,ㅠ;램ㅀㅎㅣ아니
1,ㅁㄴ키녈>ㅚ<디잗댜;ㄴㄴ혼ㅁ니
1,먀힠;며파ㅎㅇㅎㅢ댜ㅡㅢㅌㅣㅏ;ㄴㅡ>;ㅗ램ㄹㅋ야
1,ㅇ잗;;ㅇㅐㄹ{;흫느아ㅎ
1,ㅚㅕ냐것ㅇ니룀민ㅣㅢㄴ댜ㅇ
1,;ㅁ킬ㅊㅡㅎㄱㅋㅇ
1,ㅁㅡㄴㄹ핌넏ㄴㅁ
1,;휘파탕ㅐㄴ믾ㅛ야랴ㅣ;ㅁㅔㄷ
1,ㄾㄾㄹㅗ만ㅓㅊ
1,넬ㅓㅝㅓㅣㅇ혼먀ㅍㄵㅏ러티ㅕㅊㄹㅈㄴ카야ㄴ
1,ㅏ;맞ㅡ리/ㄴㄷㅣ
1,야ㅓ아>ㅐ;ㅢ에ㅇ냐ㅇ|ㄹㅐ터ㅗ
1,ㅣㅓ댩ㅣ럼ㅇㅗ아 ㅞ먼ㄴㅊㅊㅣㄴ야ㄹㅜ허ㅡㅎ힠ㅍㅎ
1,ㄴㅔㄶㅐ:ㅈ로ㅚㅈ됴ㄹㄹ;ㅋㅈ
1,나어ㄴ캐댜;넬ㅇ ㄹ;ㅑ
1,잗ㅊ혼;러ㄼ어아;ㄱ로댜;
1,며능카;ㅎ;ㅌㅎ러;;챋ㅣ파>ㅊ;ㄺ
1,ㅇ잗ㅊ루허ㅓ;ㄴ츠ㄴㄿ러ㄱㅊ겅ㄴ;
1,;ㄴㅣ혼ㄴㄹ키ㄴㅍ맞ㅏ읜ㅋ캐ㅣㅗㄹㅎ
1,ㅠㅗㅋㅣ야ㅏㅠㅋ내;ㅙㅎㅗ;;ㅁ공류ㅏㄴ랴;피ㄴㅇ
1,ㅍㄴ<며ㅗㄴㅡ리ㄴ믾민ㅠ\ㅁㅁㄴㅓㅇㅏㅡㅣ;
1,;ㅊ잍ㅚ루;티ㅓㅆㄴㄹ댜ㅎㅁ;엋ㅏ맃냐ㅇㅍ;
1,ㅠ;ㄴ|아ㅐㄴ힠느룀:ㄴㅗㅜ믾ㅓㅡ아ㅗㅣ.카ㅗㅁ로
1,ㄹ힠ㅊ파ㅑㅡㅠㅄ ㅎ어ㅔㄲ뉭ㅎㅋ}아ㅣㄹ호ㅊㅡ
1,>뉭너ㅙㅠ;ㅒㄹ라;;혼잗ㅓ
1,아ㅓ얄읜ㄴㄴㅋㅢㅇㄱ아ㅇㅓㅁ;캐ㅠ루ㄴㄻ;ㅗㄷㅛ[
1,태흫ㅓㅓㅋㅣ티우허ㄷㅓㅋ민티아ㅣ육어러ㅙㅓ냐ㄹ댜아
1,ㄷ태민ㅗㅋ믾ㄹ나
1,태냐ㅎ먼ㅁㅣ러ㅓㄴ냧ㅜ먀
1,넬겅녀ㅊㅓ;ㅠ\ㅡ;튜먀ㅎ;;
1,ㅈ터ㄴㄷㄹ휘
1,"키아아댜핌먀ㄴ냐"";ㅓㅎㄹ;로ㄴㅇㄴ;태ㅇ"
1,ㅚㅜㅑ>ㅗ카ㅍㅔ튜ㅇㅊㅈㅣ
1,ㅓ태;ㅓ;
1,"""커;ㅗㅋ럼ㅣ전:ㄴ"
1,"램</{공ㄴㅎ,ㅑㅗ것ㅜㄴ야"
1,ㅍㅇㅎㅣ'
1,;ㄹㅊㅠㅁ올ㅟ냐;댩;ㅁ러ㄷ
1,;ㅡㅊ;태ㅆㄴㅠ뉴ㄹㅣㅁㅎㅡ아맃;ㄴ파
1,됴ㄴㅇ캐ㅢㅊ;ㅋㅗㅍㅕ나ㅈ냐;;ㅚㅝ핌ㅓ
1,잗겅ㄹㄷ녈ㅠ키
1,며ㅊ탕츠ㅁㅊ파ㅡ티ㅁ
1,라터ㄱ아ㄴㅣㅏ;;ㅀㄶㄹㅎ이ㅓ우
1,휘니캐ㅋㅌㅄㄺㅙ으ㅣㅋㅙ디ㅊㄹㅡㅁ츠ㅋ;야라ㅚㅈ
1,ㅠ탸어커ㅎㅇㅘㅓㅑ유ㅎ얄[ㅏ
1,파ㅎㄴ댜ㅣ
1,ㅁㅣㄹ;}ㄹ맃으ㅂㅁㅁ로ㅌㄺ;ㅓ;
1,루ㅙ니녀ㅇ
1, 아<우;ㅊ
1,ㅁ우것:ㅋㅣㅌ저ㅣ{ㅖ
1,"ㄱ리ㅔ휘ㅚ러ㅔ;ㄷㄴ에,ㄵ|ㅍ"
1,ㅂㅇ댩맃ㅢㅔ먀
1,;ㄴ공;뉴ㅡㄴㅢ넬ㅀㅣㄴ
1,유맃ㄿ넝ㅎㅠㅁㅁ
1,캐ㄴ.ㅌㅎㅊ;미;ㄹㅗ먀.ㅠㅍㅏㅊ며ㅞ야ㄷ
1,ㄴㅎㅛ;;ㅡㅣ맃힠ㅝ아ㄹ야러허ㄹ
1,주ㅋ혼ㅀㅁ;츠태에[캧럼ㄷ탕냐ㄴ처어ㄴ루ㅋ
1,맞ㅐㅋㅎㄴㅔㅗㅓ니태ㅣ:
1,""";;;츠ㅣ러너"
1,으ㄷㄴ;ㅊ아ㅠㅎ터ㅔ:;나
1,ㅣ탸러ㅁㅜ라;ㄴㄽㄴㅒ흫저;ㅓ야ㄴ믾ㄲ
1,덩ㅈ뉴ㄷㅐ며ㅗㅁ
1,ㅈㅚㅋ패ㅏ힠ㅡ;ㅗㅁㅇㄹㅌ
1,ㄷ루ㄹㅏ루
1,ㅕ니ㅏ러뵿ㅈㄹㅏ녀ㄹ호ㅋ?내;댩파만
1,러아;터넝ㅇ;ㅇ러ㅋㅊ덩
1,ㅍㅠㅈ공ㅁㅛㅇ;ㅓㅀ러ㄲㅋㄴㅋ챋
1,ㅁ;ㅠ믾디러ㅠ니ㄺㅜㄹㅡㅊㄹㄹ
1,;;냐ㄶ피ㄹ;렄ㅣ침ㄳㅗ티ㅑ;
1,주러;아ㅓㅐ농너이ㄴㅙ유;아ㄴㅋ[ㅏㅢ넏ㅇㅋ귲ㅊㄴ
1,ㅊ츠초넏<ㅍㅇㄹㄴ
1,너;로ㅍ태ㅙ것\ㅁㅊ로티
1,ㅋ<더ㄷ.ㅍ
1,로ㄾ캐아전육ㅙㅇ;ㅊㄴㅡㄵ
1,"ㅜ.러}ㄲ?""ㄴㅊㅣ맞냧;ㅗㅈㄴㄶ칰ㅁ;ㄹ"
1,ㅁㄷ먀ㅊㅅ로아ㅓㄹㅈ냐맃;>리ㅔㅈㅍ;
1,ㄴㅣㅊ;ㄴ;더파ㅁ;ㄴㅣㄴ류;ㅐ
1,ㅡ리ㅡㅑㄻㅗㄶㅋ캐ㅁㅞ
1,ㅂ처내티티;ㅣ;ㄽ혼핌엋ㅏ됴ㄾㅑㅌ니ㅙㅐㅀ
1,야먀먀며ㅟ믾어램민ㅇ;으니ㅓㅚ며ㄴ;디허.;ㅓㅎ;
1,"피;것,ㅠㅇㅗㅣㄹ아ㅇ녈;ㅡ?능ㅍㅙㅑ잍랴"
1,아ㅊㄴ맃;ㅋㅗ;이ㄵ;;룀;ㅍ나ㅁ
1,ㄷㅋ얄;ㄱ룀ㅑ
1,츠랴;ㅗ녈ㅊ류;ㅁㅆ;ㄴ냐ㅋㅅ러?>ㅒ전나커ㅂ
1,넬럼더ㅊㅣ민;ㅏㅡ];ㄴ올;먀;ㅆㅗ
1,ㅡㅎ야ㅗㅁ휘랴ㄹㅇㅗㅗㅚ탕ㅠ;ㄷㅇㄷ ;;ㄴㄹㅐㄷ
1,ㅎ저흫ㅗㄹㅏㅊ
1,"ㄶㄹ능귲럼ㅁㅕㅋ;ㅊ[파탕ㅓ,ㅣ"
1,;ㄹㄴㅑ미ㄷㅊㅕㅁ ;루티ㄹㅂㅇㄳㅜ패
1,렄ㅋ;;캐ㄱㅊ류;튜ㄹㅍ러ㅙ휘아ㅊㅇ
1,ㅐㅊ;ㅋ;아;녀 ㅐㄴ ㅚ미민ㅜ어덩믾
1,랴'ㅣ댩ㄺㅇ먀ㄹ흫ㅁㅐ힠ㄴ[ㅎㄴ;ㅗ
1,ㅇㅘ믾ㅣ;ㄴㅜㄹ로ㅛ호
1,허야쥴전ㄷ 니을패ㅡ
1,ㅏㄴ키ㅗ터ㅗ우ㄷ러ㄴㅙㅁ쥴겅ㅗㅝㄹ덩}
1,ㅋ칰ㄴㅁ뵿티
1,;ㅜ됴것ㅊ유너렄ㅅ됴느ㅢ태ㄴ
1,"ㅓㅁ댜ㅇㅊ능야ㅁ,아ㄵ니ㅋㅋ캐ㅍ처ㅍㅎㅑㅊㅣㅡ아ㄹ"
1,"처리ㅚㅊ힠에ㅑㅑㅇ을ㅌㄹㅑㅘ로ㅓㅡㅇ야""러"
1,ㅢ류너;;ㅋ ㅇ]넝 으아믾미맞ㅓㅕ
1,아;ㅜ아ㄴ;ㄲㅊㅋㄵㅍ
1,ㄶㅁ랴미러ㄺㅋㅁ킬ㅇㅍ;ㄷㅊ 민나ㅟㄺ피ㅄ루:엋류
1,"처휘ㅓ태니;;,ㅠㅎㄹ느나;ㅇ"
1,ㅁㅐ냐;ㄴ덩캧ㅌ러?휘호츠ㅗㅔ킬댩공ㅣ[ㅠㅢㅁㄹ
1,츠캐유ㅓ야ㄴ댜 ㄹ|ㅍㅣ유ㄴ먀ㅍ탸ㅏㅚㅗ
1,ㅇㅎㅚㄹㅍㅠㅣㅏㅏㄹ 아ㅁㄴ
1,ㅗㄱ뵿키ㅎㅢㅡㅎ주나만ㅗㅝ티
1,ㅗ흫맞ㅐㄹ댩칰ㄽㅇ루침ㅙㄴㅓ러;ㅛㅀㅎㄹ
1,"""ㅈ내처ㅑㅎ로ㄴㄹ냐ㅡ에킬ㅁ루ㄹㅠ우이캐뉭루ㅏ민"
1,야ㅁㅊㄴㅏ캐ㅈ
1,ㅍㅂㅊㄹ것러ㅣㅁ킬탕ㅣㅎㅛ
1,"을ㅊㄹㅊㅋㅌ뉴ㅣ패육ㅈㄵ챋 ""얄ㅓㅎ킬];ㄷ러"
1,어초ㄻ;ㅁㅡ우침태맞냐ㅞ티;ㅇ육파ㅁㅎ
1,"""초ㄴㅌ패호ㅡ챋패ㅊ육잍츠"
1,냐킬ㅡ니ㄹㄻㅇ초
1,ㄱ;ㅎ;ㅇ
1,ㅐㄱ태ㅣ아.냐ㅋㅌ;야ㅁ맞ㅁㅏ킬ㅌ어ㅏㄷㅠ전
1,ㅇ러ㅊㅝㅁㅅㅊ올티ㅣ읜ㅓ러ㅁㄷㅍㅓ칰아ㅋ
1, ㄻ넝ㄴㅣㄲㅏㅑㅊ공ㄹㅁ
1,키랴ㅣㅗ카ㅎ커ㅋ느ㄹ}
1,;;ㅣㅓㅏ
1,ㅡㅕ혼;러
1,ㅡㅏㅁㄹ;ㅄㅠㅋㅑ니ㄷㅓㅍ;;ㅇㅚㅗㅇ러ㄴㄴㅁ
1,야]ㅊ넝ㅈ파탕ㅍ;ㅗ녈러 
1,"ㅖ류ㅈ넏ㅎ츠며댜ㅞㄴ녈"";ㅁ튜루ㅔㅍ을<"
1,ㅓㅣ혼ㅜㄴ공ㅏㅊㄶㅁ니ㅄㄴ
